;Retail Price 0;Spot Price 0;Spot Price P25;Retail Price P25;Spot Price M25;Retail Price M25;Waste Price;Wood Price;Bio Pellet Price;Bio Oil Price;DH Price;Demand Area 1;Demand Area 2;Demand Area 3
5575;1444,5;502,6;628,3;1601,6;377;1287,5;1;200;1000;1400;256;125,0;15,9;26,5
5576;1514;558,2;697,8;1688,5;418,7;1339,6;1;200;1000;1400;256;88,5;14,7;22,1
5577;1526;567,8;709,8;1703,4;425,9;1348,6;1;200;1000;1400;256;65,1;11,2;17,7
5578;1531,2;571,9;714,9;1709,9;428,9;1352,4;1;200;1000;1400;256;67,7;14,3;13,2
5579;1531,9;572,6;715,7;1710,9;429,4;1353;1;200;1000;1400;256;52,1;10,4;17,7
5580;1523,3;565,6;707,1;1700,1;424,2;1346,5;1;200;1000;1400;256;49,5;9,3;17,7
5581;1525,1;567,1;708,9;1702,3;425,3;1347,9;1;200;1000;1400;256;44,3;13,9;17,7
5582;1522,9;565,3;706,7;1699,6;424;1346,2;1;200;1000;1400;256;46,9;9,7;17,7
5583;1527;568,6;710,8;1704,7;426,5;1349,3;1;200;1000;1400;256;62,5;11,2;13,2
5584;1538,4;577,7;722,1;1718,9;433,3;1357,8;1;200;1000;1400;256;59,9;13,9;17,7
5585;1551,2;587,9;734,9;1734,9;440,9;1367,4;1;200;1000;1400;256;57,3;15,1;22,1
5586;1563,5;597,8;747,3;1750,3;448,4;1376,7;1;200;1000;1400;256;99,0;17,0;26,5
5587;1568;601,4;751,8;1756;451,1;1380,1;1;200;1000;1400;256;59,9;19,0;26,5
5588;1558;593,4;741,7;1743,4;445;1372,5;1;200;1000;1400;256;88,5;17,0;26,5
5589;1559;594,2;742,8;1744,7;445,7;1373,3;1;200;1000;1400;256;49,5;19,7;17,7
5590;1533,2;573,6;717;1712,5;430,2;1354;1;200;1000;1400;256;41,7;20,1;13,2
5591;1479;530,2;662,7;1644,6;397,6;1313,3;1;200;1000;1400;256;31,3;20,1;13,2
5592;1456,8;512,5;640,6;1617;384,3;1296,7;1;200;1000;1400;256;26,0;17,0;13,2
5593;1415;479;598,8;1564,7;359,3;1265,3;1;200;1000;1400;256;26,0;19,0;13,2
5594;1382,3;452,9;566,1;1523,8;339,6;1240,8;1;200;1000;1400;256;26,0;22,1;13,2
5595;1371,5;444,2;555,3;1510,3;333,2;1232,7;1;200;1000;1400;256;31,3;20,1;13,2
5596;1363,5;437,8;547,3;1500,4;328,4;1226,7;1;200;1000;1400;256;36,5;22,4;13,2
5597;1374,9;446,9;558,6;1514,5;335,2;1235,2;1;200;1000;1400;256;153,6;28,2;26,5
5598;1381,9;452,6;565,7;1523,4;339,4;1240,5;1;200;1000;1400;256;166,7;31,7;30,9
5599;1459,7;514,7;643,4;1620,5;386;1298,8;1;200;1000;1400;256;112,0;18,6;22,1
5600;1491,9;540,6;675,7;1660,9;405,4;1323;1;200;1000;1400;256;88,5;13,5;17,7
5601;1525,7;567,5;709,4;1703;425,6;1348,3;1;200;1000;1400;256;72,9;17,4;17,7
5602;1541,9;580,5;725,6;1723,3;435,4;1360,5;1;200;1000;1400;256;65,1;10,4;17,7
5603;1541,1;579,9;724,8;1722,3;434,9;1359,9;1;200;1000;1400;256;54,7;9,3;17,7
5604;1535,7;575,6;719,4;1715,5;431,7;1355,8;1;200;1000;1400;256;28,6;10,1;17,7
5605;1538,5;577,8;722,3;1719,1;433,4;1357,9;1;200;1000;1400;256;31,3;10,1;17,7
5606;1533,9;574,1;717,6;1713,3;430,6;1354,5;1;200;1000;1400;256;39,1;11,2;13,2
5607;1542,9;581,3;726,6;1724,5;436;1361,2;1;200;1000;1400;256;33,9;11,2;17,7
5608;1552,2;588,7;735,9;1736,1;441,5;1368,2;1;200;1000;1400;256;41,7;18,6;17,7
5609;1559,7;594,8;743,5;1745,6;446,1;1373,9;1;200;1000;1400;256;70,3;20,1;22,1
5610;1593,5;621,8;777,2;1787,8;466,3;1399,2;1;200;1000;1400;256;65,1;19,7;30,9
5611;1602,2;628,8;786;1798,7;471,6;1405,7;1;200;1000;1400;256;54,7;20,1;22,1
5612;1575,3;607,3;759,1;1765,1;455,4;1385,5;1;200;1000;1400;256;49,5;23,2;22,1
5613;1557,7;593,2;741,4;1743;444,9;1372,3;1;200;1000;1400;256;54,7;11,6;17,7
5614;1531,4;572,2;715,2;1710,2;429,1;1352,6;1;200;1000;1400;256;41,7;10,8;17,7
5615;1469,8;522,9;653,6;1633,2;392,1;1306,4;1;200;1000;1400;256;31,3;10,4;13,2
5616;1460,4;515,3;644,2;1621,5;386,5;1299,4;1;200;1000;1400;256;26,0;7,4;8,8
5617;1433,9;494,1;617,7;1588,3;370,6;1279,5;1;200;1000;1400;256;26,0;7,0;13,2
5618;1415,5;479,4;599,3;1565,3;359,6;1265,7;1;200;1000;1400;256;26,0;7,7;8,8
5619;1415,4;479,3;599,1;1565,2;359,5;1265,6;1;200;1000;1400;256;28,6;7,4;13,2
5620;1428,8;490;612,5;1581,9;367,5;1275,6;1;200;1000;1400;256;39,1;9,7;8,8
5621;1472,1;524,7;655,9;1636,1;393,5;1308,2;1;200;1000;1400;256;70,3;19,3;30,9
5622;1510,5;555,4;694,2;1684;416,5;1336,9;1;200;1000;1400;256;72,9;27,9;30,9
5623;1586,6;616,3;770,4;1779,2;462,2;1394;1;200;1000;1400;256;59,9;17,8;22,1
5624;1716,1;719,8;899,8;1941;539,9;1491,1;1;200;1000;1400;256;52,1;15,1;17,7
5625;1766,2;760;950;2003,7;570;1528,7;1;200;1000;1400;256;39,1;11,2;17,7
5626;1748,6;745,9;932,4;1981,7;559,4;1515,5;1;200;1000;1400;256;28,6;10,8;17,7
5627;1728,9;730,1;912,7;1957,1;547,6;1500,8;1;200;1000;1400;256;46,9;12,8;22,1
5628;1741,8;740,4;925,5;1973,2;555,3;1510,4;1;200;1000;1400;256;44,3;15,9;13,2
5629;1752,9;749,3;936,6;1987;562;1518,7;1;200;1000;1400;256;33,9;11,2;17,7
5630;1726,4;728,1;910,1;1953,9;546,1;1498,8;1;200;1000;1400;256;31,3;10,4;13,2
5631;1731,5;732,2;915,2;1960,3;549,1;1502,7;1;200;1000;1400;256;36,5;10,8;17,7
5632;1779,2;770,4;963;2020;577,8;1538,5;1;200;1000;1400;256;49,5;14,7;17,7
5633;1846,1;823,9;1029,9;2103,6;617,9;1588,7;1;200;1000;1400;256;72,9;17,8;22,1
5634;1858,1;833,5;1041,8;2118,5;625,1;1597,6;1;200;1000;1400;256;65,1;18,6;26,5
5635;1846,6;824,3;1030,4;2104,2;618,2;1589;1;200;1000;1400;256;101,6;22,4;17,7
5636;1837,9;817,3;1021,6;2093,3;613;1582,5;1;200;1000;1400;256;57,3;20,1;22,1
5637;1823,4;805,7;1007,1;2075,1;604,3;1571,6;1;200;1000;1400;256;59,9;14,3;22,1
5638;1647,6;665,1;831,4;1855,5;498,8;1439,8;1;200;1000;1400;256;33,9;11,2;13,2
5639;1555,4;591,3;739,1;1740,1;443,5;1370,6;1;200;1000;1400;256;36,5;8,5;13,2
5640;1644,5;662,6;828,3;1851,6;497;1437,4;1;200;1000;1400;256;23,4;10,8;13,2
5641;1618;641,4;801,7;1818,4;481;1417,5;1;200;1000;1400;256;26,0;7,4;8,8
5642;1617,5;641;801,2;1817,8;480,7;1417,2;1;200;1000;1400;256;26,0;7,0;13,2
5643;1610,9;635,7;794,7;1809,6;476,8;1412,3;1;200;1000;1400;256;28,6;8,1;8,8
5644;1632,1;652,7;815,8;1836;489,5;1428,1;1;200;1000;1400;256;33,9;10,1;13,2
5645;1706,6;712,2;890,3;1929,1;534,2;1484;1;200;1000;1400;256;70,3;21,3;26,5
5646;1825;807;1008,8;2077,2;605,3;1572,8;1;200;1000;1400;256;91,1;29,8;35,3
5647;1867,1;840,6;1050,8;2129,8;630,5;1604,4;1;200;1000;1400;256;59,9;17,8;22,1
5648;2023,2;965,6;1207;2324,9;724,2;1721,5;1;200;1000;1400;256;39,1;13,9;17,7
5649;1990,4;939,3;1174,1;2283,9;704,5;1696,8;1;200;1000;1400;256;39,1;12,0;22,1
5650;1886,4;856,1;1070,2;2154;642,1;1618,9;1;200;1000;1400;256;36,5;11,6;17,7
5651;1809,8;794,8;993,5;2058,1;596,1;1561,4;1;200;1000;1400;256;39,1;11,6;22,1
5652;1694,4;702,5;878,1;1913,9;526,9;1474,8;1;200;1000;1400;256;44,3;10,1;13,2
5653;1610,9;635,7;794,7;1809,6;476,8;1412,3;1;200;1000;1400;256;36,5;11,2;17,7
5654;1575,3;607,2;759;1765;455,4;1385,5;1;200;1000;1400;256;39,1;10,4;17,7
5655;1533,6;573,9;717,4;1713;430,4;1354,3;1;200;1000;1400;256;39,1;12,0;13,2
5656;1510,7;555,5;694,4;1684,3;416,7;1337,1;1;200;1000;1400;256;59,9;17,0;22,1
5657;1487,5;537;671,2;1655,3;402,7;1319,7;1;200;1000;1400;256;57,3;14,7;17,7
5658;1471,7;524,4;655,5;1635,6;393,3;1307,8;1;200;1000;1400;256;49,5;13,2;22,1
5659;1445,2;503,1;628,9;1602,4;377,3;1287,9;1;200;1000;1400;256;54,7;15,9;17,7
5660;1411,1;475,9;594,8;1559,8;356,9;1262,4;1;200;1000;1400;256;33,9;13,9;17,7
5661;1406,8;472,5;590,6;1554,5;354,4;1259,2;1;200;1000;1400;256;39,1;11,2;13,2
5662;1389,4;458,5;573,2;1532,7;343,9;1246,1;1;200;1000;1400;256;67,7;12,8;17,7
5663;1166;279,8;349,7;1253,4;209,8;1078,5;1;200;1000;1400;256;31,3;8,9;13,2
5664;1114,7;238,8;298,5;1189,3;179,1;1040,1;1;200;1000;1400;256;28,6;7,4;13,2
5665;1088,2;217,5;271,9;1156,1;163,1;1020,2;1;200;1000;1400;256;26,0;9,3;13,2
5666;1079,6;210,7;263,4;1145,5;158;1013,8;1;200;1000;1400;256;26,0;9,7;8,8
5667;1055,9;191,7;239,6;1115,8;143,8;996;1;200;1000;1400;256;28,6;12,8;13,2
5668;1100,9;227,7;284,7;1172,1;170,8;1029,8;1;200;1000;1400;256;31,3;13,5;13,2
5669;1195,5;303,4;379,2;1290,3;227,5;1100,7;1;200;1000;1400;256;26,0;12,0;8,8
5670;1332,4;412,9;516,1;1461,4;309,7;1203,4;1;200;1000;1400;256;44,3;12,0;17,7
5671;1337,2;416,8;521;1467,5;312,6;1207;1;200;1000;1400;256;59,9;14,3;22,1
5672;1338,3;417,6;522;1468,8;313,2;1207,8;1;200;1000;1400;256;75,5;25,2;30,9
5673;1338,3;417,6;522;1468,8;313,2;1207,8;1;200;1000;1400;256;93,8;23,6;26,5
5674;1337,6;417,1;521,4;1468;312,8;1207,3;1;200;1000;1400;256;54,7;23,2;26,5
5675;1335,1;415,1;518,8;1464,8;311,3;1205,4;1;200;1000;1400;256;49,5;19,0;22,1
5676;1332,5;413;516,3;1461,6;309,8;1203,4;1;200;1000;1400;256;67,7;14,7;26,5
5677;1329,2;410,4;512,9;1457,4;307,8;1201;1;200;1000;1400;256;67,7;15,9;22,1
5678;1330,6;411,5;514,4;1459,2;308,6;1202;1;200;1000;1400;256;39,1;17,0;17,7
5679;1330,6;411,5;514,4;1459,2;308,6;1202;1;200;1000;1400;256;72,9;14,7;17,7
5680;1330,6;411,5;514,4;1459,2;308,6;1202;1;200;1000;1400;256;59,9;12,8;22,1
5681;1333,4;413,7;517,2;1462,7;310,3;1204,1;1;200;1000;1400;256;65,1;13,5;17,7
5682;1330,9;411,7;514,6;1459,5;308,8;1202,2;1;200;1000;1400;256;59,9;14,7;17,7
5683;1332,3;412,8;516;1461,3;309,6;1203,3;1;200;1000;1400;256;57,3;13,5;26,5
5684;1334,8;414,8;518,6;1464,4;311,1;1205,2;1;200;1000;1400;256;49,5;11,2;17,7
5685;1338,9;418,1;522,6;1469,5;313,6;1208,2;1;200;1000;1400;256;57,3;11,6;13,2
5686;1319,1;402,3;502,9;1444,8;301,7;1193,4;1;200;1000;1400;256;41,7;11,6;13,2
5687;1233;333,4;416,7;1337,2;250;1128,8;1;200;1000;1400;256;31,3;14,3;13,2
5688;1111,2;236;295;1185;177;1037,5;1;200;1000;1400;256;26,0;11,2;13,2
5689;1164,9;278,9;348,7;1252,1;209,2;1077,7;1;200;1000;1400;256;28,6;10,8;13,2
5690;1151;267,8;334,7;1234,7;200,8;1067,3;1;200;1000;1400;256;26,0;10,4;8,8
5691;1162,5;277;346,2;1249;207,7;1075,9;1;200;1000;1400;256;28,6;8,5;13,2
5692;1182,4;292,9;366,2;1273,9;219,7;1090,9;1;200;1000;1400;256;28,6;13,9;13,2
5693;1280,4;371,3;464,1;1396,4;278,5;1164,4;1;200;1000;1400;256;28,6;18,2;8,8
5694;1404,4;470,6;588,2;1551,5;352,9;1257,4;1;200;1000;1400;256;36,5;13,5;13,2
5695;1459,1;514,3;642,9;1619,8;385,7;1298,4;1;200;1000;1400;256;57,3;11,6;22,1
5696;1492,2;540,8;676;1661,2;405,6;1323,2;1;200;1000;1400;256;54,7;20,9;22,1
5697;1506;551,8;689,8;1678,4;413,9;1333,6;1;200;1000;1400;256;96,4;32,1;30,9
5698;1482,4;532,9;666,1;1648,9;399,7;1315,8;1;200;1000;1400;256;70,3;25,2;17,7
5699;1483,5;533,8;667,3;1650,3;400,4;1316,7;1;200;1000;1400;256;62,5;19,0;22,1
5700;1484,3;534,4;668;1651,3;400,8;1317,3;1;200;1000;1400;256;59,9;16,3;22,1
5701;1483,7;533,9;667,4;1650,5;400,4;1316,8;1;200;1000;1400;256;46,9;14,3;17,7
5702;1484;534,2;667,8;1651;400,7;1317,1;1;200;1000;1400;256;49,5;12,0;17,7
5703;1464,2;518,4;648;1626,2;388,8;1302,2;1;200;1000;1400;256;62,5;11,6;17,7
5704;1479,1;530,2;662,8;1644,8;397,7;1313,4;1;200;1000;1400;256;78,1;17,8;26,5
5705;1491,4;540,2;675,2;1660,2;405,1;1322,6;1;200;1000;1400;256;119,8;19,7;26,5
5706;1498,9;546,1;682,6;1669,5;409,6;1328,2;1;200;1000;1400;256;52,1;27,5;30,9
5707;1513,4;557,7;697,2;1687,7;418,3;1339,1;1;200;1000;1400;256;96,4;28,6;26,5
5708;1534,1;574,3;717,9;1713,6;430,7;1354,6;1;200;1000;1400;256;46,9;26,3;30,9
5709;1524,8;566,8;708,5;1701,9;425,1;1347,7;1;200;1000;1400;256;44,3;23,6;17,7
5710;1452,1;508,7;635,8;1611;381,5;1293,1;1;200;1000;1400;256;41,7;22,1;17,7
5711;1411,7;476,4;595,5;1560,6;357,3;1262,9;1;200;1000;1400;256;28,6;15,5;13,2
5712;1364,8;438,9;548,6;1502;329,1;1227,7;1;200;1000;1400;256;31,3;16,6;13,2
5713;1357,5;433;541,3;1492,8;324,8;1222,2;1;200;1000;1400;256;26,0;19,7;13,2
5714;1355,1;431,1;538,8;1489,8;323,3;1220,4;1;200;1000;1400;256;26,0;19,7;13,2
5715;1360,2;435,2;544;1496,2;326,4;1224,2;1;200;1000;1400;256;28,6;20,9;8,8
5716;1375,3;447,3;559,1;1515,1;335,4;1235,6;1;200;1000;1400;256;52,1;25,9;13,2
5717;1401,8;468,5;585,6;1548,2;351,3;1255,4;1;200;1000;1400;256;210,9;33,3;30,9
5718;1455;511;638,7;1614,7;383,2;1295,3;1;200;1000;1400;256;197,9;37,9;35,3
5719;1460,4;515,3;644,1;1621,4;386,5;1299,3;1;200;1000;1400;256;156,3;26,3;30,9
5720;1474,3;526,4;658,1;1638,8;394,8;1309,8;1;200;1000;1400;256;169,3;14,3;22,1
5721;1483,5;533,8;667,3;1650,3;400,4;1316,7;1;200;1000;1400;256;130,2;11,2;13,2
5722;1484;534,2;667,8;1651;400,7;1317,1;1;200;1000;1400;256;119,8;14,3;17,7
5723;1456,4;512,1;640,1;1616,4;384,1;1296,3;1;200;1000;1400;256;114,6;12,8;17,7
5724;1457,5;513;641,3;1617,8;384,8;1297,2;1;200;1000;1400;256;106,8;10,4;13,2
5725;1471,1;523,9;654,9;1634,8;392,9;1307,4;1;200;1000;1400;256;88,5;10,8;22,1
5726;1475,2;527,2;659;1639,9;395,4;1310,5;1;200;1000;1400;256;70,3;10,1;13,2
5727;1472,9;525,3;656,7;1637,1;394;1308,7;1;200;1000;1400;256;80,7;11,2;22,1
5728;1458,4;513,7;642,2;1619;385,3;1297,9;1;200;1000;1400;256;96,4;14,3;22,1
5729;1460,2;515,2;644;1621,2;386,4;1299,2;1;200;1000;1400;256;83,3;23,6;22,1
5730;1477;528,6;660,8;1642,2;396,5;1311,8;1;200;1000;1400;256;85,9;22,1;22,1
5731;1477,6;529,1;661,4;1643;396,8;1312,3;1;200;1000;1400;256;117,2;19,7;26,5
5732;1475,6;527,5;659,3;1640,4;395,6;1310,8;1;200;1000;1400;256;122,4;32,5;26,5
5733;1483,7;533,9;667,4;1650,5;400,4;1316,8;1;200;1000;1400;256;44,3;18,6;22,1
5734;1482,1;532,7;665,9;1648,6;399,5;1315,6;1;200;1000;1400;256;41,7;15,1;13,2
5735;1448,2;505,6;631,9;1606,2;379,2;1290,2;1;200;1000;1400;256;31,3;10,1;13,2
5736;1436,5;496,2;620,2;1591,5;372,1;1281,4;1;200;1000;1400;256;28,6;10,1;13,2
5737;1428,9;490,1;612,7;1582,1;367,6;1275,8;1;200;1000;1400;256;23,4;10,4;13,2
5738;1427,1;488,7;610,9;1579,8;366,5;1274,4;1;200;1000;1400;256;26,0;10,4;13,2
5739;1423,9;486,1;607,7;1575,8;364,6;1272;1;200;1000;1400;256;31,3;8,9;13,2
5740;1421,6;484,3;605,4;1573;363,2;1270,3;1;200;1000;1400;256;39,1;12,8;13,2
5741;1423,5;485,8;607,3;1575,4;364,4;1271,7;1;200;1000;1400;256;143,2;24,0;26,5
5742;1421,9;484,5;605,6;1573,3;363,4;1270,5;1;200;1000;1400;256;151,0;32,5;35,3
5743;1436,2;496;620;1591,2;372;1281,2;1;200;1000;1400;256;132,8;14,3;22,1
5744;1457,4;512,9;641,1;1617,6;384,7;1297,1;1;200;1000;1400;256;101,6;13,9;17,7
5745;1519,2;562,4;702,9;1694,9;421,8;1343,5;1;200;1000;1400;256;70,3;11,6;17,7
5746;1524,8;566,9;708,6;1702;425,1;1347,7;1;200;1000;1400;256;65,1;13,5;17,7
5747;1519,7;562,8;703,5;1695,6;422,1;1343,8;1;200;1000;1400;256;57,3;14,3;17,7
5748;1514,3;558,5;698,1;1688,8;418,8;1339,8;1;200;1000;1400;256;52,1;12,0;17,7
5749;1516,5;560,2;700,3;1691,6;420,2;1341,4;1;200;1000;1400;256;36,5;10,1;17,7
5750;1507,4;552,9;691,2;1680,2;414,7;1334,6;1;200;1000;1400;256;44,3;12,4;13,2
5751;1512,9;557,3;696,7;1687,1;418;1338,7;1;200;1000;1400;256;31,3;11,6;17,7
5752;1516,6;560,3;700,4;1691,7;420,2;1341,5;1;200;1000;1400;256;70,3;12,0;17,7
5753;1518,8;562;702,6;1694,4;421,5;1343,2;1;200;1000;1400;256;57,3;15,5;26,5
5754;1516,6;560,3;700,4;1691,7;420,2;1341,5;1;200;1000;1400;256;88,5;19,7;26,5
5755;1516;559,8;699,7;1690,9;419,8;1341,1;1;200;1000;1400;256;54,7;19,7;26,5
5756;1522,9;565,3;706,7;1699,6;424;1346,2;1;200;1000;1400;256;39,1;15,9;26,5
5757;1549,2;586,3;732,9;1732,4;439,7;1365,9;1;200;1000;1400;256;54,7;17,0;17,7
5758;1550,3;587,2;734,1;1733,8;440,4;1366,8;1;200;1000;1400;256;36,5;12,4;13,2
5759;1467,7;521,2;651,5;1630,6;390,9;1304,8;1;200;1000;1400;256;31,3;8,1;13,2
5760;1445,4;503,3;629,1;1602,6;377,5;1288,1;1;200;1000;1400;256;26,0;7,7;13,2
5761;1443,6;501,9;627,3;1600,4;376,4;1286,7;1;200;1000;1400;256;26,0;7,4;13,2
5762;1442,9;501,4;626,7;1599,6;376;1286,3;1;200;1000;1400;256;26,0;15,9;13,2
5763;1444;502,2;627,7;1600,9;376,6;1287;1;200;1000;1400;256;28,6;13,9;8,8
5764;1443,6;501,9;627,3;1600,4;376,4;1286,7;1;200;1000;1400;256;54,7;11,6;13,2
5765;1445,5;503,4;629,2;1602,8;377,5;1288,2;1;200;1000;1400;256;127,6;27,5;30,9
5766;1445,8;503,6;629,5;1603,1;377,7;1288,4;1;200;1000;1400;256;125,0;32,5;30,9
5767;1503,1;549,5;686,9;1674,8;412,1;1331,4;1;200;1000;1400;256;88,5;15,1;26,5
5768;1525,2;567,2;708,9;1702,4;425,4;1348;1;200;1000;1400;256;72,9;15,1;22,1
5769;1548,9;586,1;732,7;1732,1;439,6;1365,7;1;200;1000;1400;256;57,3;14,3;17,7
5770;1549,2;586,3;732,9;1732,4;439,7;1365,9;1;200;1000;1400;256;49,5;12,0;17,7
5771;1542,5;581;726,3;1724,1;435,8;1361;1;200;1000;1400;256;39,1;9,3;17,7
5772;1540,1;579,1;723,9;1721,1;434,3;1359,1;1;200;1000;1400;256;39,1;8,9;17,7
5773;1524,7;566,7;708,4;1701,8;425,1;1347,6;1;200;1000;1400;256;39,1;10,1;13,2
5774;1517,2;560,7;700,9;1692,4;420,5;1341,9;1;200;1000;1400;256;41,7;8,5;13,2
5775;1517,3;560,8;701;1692,5;420,6;1342;1;200;1000;1400;256;46,9;13,2;17,7
5776;1509,4;554,5;693,1;1682,7;415,9;1336,1;1;200;1000;1400;256;46,9;13,9;17,7
5777;1516,9;560,5;700,7;1692,1;420,4;1341,7;1;200;1000;1400;256;75,5;15,9;30,9
5778;1520,1;563,1;703,8;1696;422,3;1344,1;1;200;1000;1400;256;59,9;29,0;26,5
5779;1507,2;552,8;691;1680;414,6;1334,5;1;200;1000;1400;256;52,1;20,5;26,5
5780;1508,2;553,6;692;1681,2;415,2;1335,2;1;200;1000;1400;256;70,3;17,0;22,1
5781;1498;545,4;681,8;1668,5;409,1;1327,6;1;200;1000;1400;256;46,9;15,1;22,1
5782;1517;560,6;700,8;1692,2;420,5;1341,8;1;200;1000;1400;256;39,1;11,6;13,2
5783;1459,1;514,3;642,9;1619,9;385,7;1298,4;1;200;1000;1400;256;33,9;8,1;13,2
5784;1441,3;500;625;1597,5;375;1285;1;200;1000;1400;256;26,0;7,4;17,7
5785;1437;496,6;620,7;1592,1;372,4;1281,8;1;200;1000;1400;256;26,0;10,8;13,2
5786;1437,3;496,9;621,1;1592,6;372,7;1282,1;1;200;1000;1400;256;26,0;9,7;8,8
5787;1437,3;496,9;621,1;1592,6;372,7;1282,1;1;200;1000;1400;256;28,6;8,9;13,2
5788;1444,2;502,4;628;1601,2;376,8;1287,2;1;200;1000;1400;256;41,7;13,2;8,8
5789;1509,9;554,9;693,6;1683,3;416,2;1336,5;1;200;1000;1400;256;104,2;30,6;30,9
5790;1549,8;586,8;733,5;1733,2;440,1;1366,4;1;200;1000;1400;256;119,8;28,6;35,3
5791;1581,5;612,2;765,3;1772,9;459,2;1390,2;1;200;1000;1400;256;88,5;17,0;22,1
5792;1668,4;681,7;852,1;1881,4;511,3;1455,3;1;200;1000;1400;256;80,7;10,1;13,2
5793;1771,5;764,2;955,3;2010,3;573,2;1532,7;1;200;1000;1400;256;70,3;13,2;17,7
5794;1683,2;693,5;866,9;1899,9;520,1;1466,4;1;200;1000;1400;256;59,9;12,0;17,7
5795;1668,6;681,9;852,4;1881,7;511,4;1455,5;1;200;1000;1400;256;52,1;10,1;13,2
5796;1620,4;643,4;804,2;1821,5;482,5;1419,4;1;200;1000;1400;256;46,9;11,2;17,7
5797;1615,6;639,5;799,3;1815,4;479,6;1415,8;1;200;1000;1400;256;52,1;8,5;13,2
5798;1612,7;637,1;796,4;1811,8;477,8;1413,6;1;200;1000;1400;256;57,3;10,4;17,7
5799;1582,3;612,9;766,1;1773,8;459,6;1390,8;1;200;1000;1400;256;41,7;10,4;17,7
5800;1569,7;602,8;753,4;1758;452,1;1381,3;1;200;1000;1400;256;52,1;12,8;26,5
5801;1568,8;602;752,5;1756,9;451,5;1380,7;1;200;1000;1400;256;70,3;21,3;26,5
5802;1556,9;592,6;740,7;1742,1;444,4;1371,8;1;200;1000;1400;256;70,3;20,5;26,5
5803;1545,1;583,1;728,8;1727,3;437,3;1362,9;1;200;1000;1400;256;65,1;18,6;22,1
5804;1511,3;556;695;1685;417;1337,5;1;200;1000;1400;256;49,5;20,1;22,1
5805;1473,8;526;657,6;1638,2;394,5;1309,4;1;200;1000;1400;256;44,3;15,1;17,7
5806;1452,4;508,9;636,1;1611,4;381,7;1293,3;1;200;1000;1400;256;44,3;10,8;13,2
5807;1436,7;496,4;620,5;1591,8;372,3;1281,6;1;200;1000;1400;256;28,6;8,9;13,2
5808;1406,1;471,9;589,8;1553,5;353,9;1258,6;1;200;1000;1400;256;26,0;7,7;13,2
5809;1392,6;461;576,3;1536,6;345,8;1248,5;1;200;1000;1400;256;26,0;7,4;13,2
5810;1386,7;456,4;570,4;1529,3;342,3;1244,1;1;200;1000;1400;256;26,0;7,7;13,2
5811;1383,8;454;567,5;1525,6;340,5;1241,9;1;200;1000;1400;256;31,3;8,1;8,8
5812;1391;459,8;574,8;1534,7;344,9;1247,3;1;200;1000;1400;256;39,1;8,9;13,2
5813;1396,3;464;580;1541,3;348;1251,3;1;200;1000;1400;256;88,5;17,8;30,9
5814;1395,1;463,1;578,9;1539,8;347,3;1250,4;1;200;1000;1400;256;91,1;31,3;35,3
5815;1416,7;480,3;600,4;1566,8;360,2;1266,6;1;200;1000;1400;256;65,1;17,8;22,1
5816;1446,5;504,2;630,3;1604,1;378,2;1288,9;1;200;1000;1400;256;54,7;18,2;17,7
5817;1437,4;497;621,2;1592,7;372,7;1282,1;1;200;1000;1400;256;52,1;14,7;22,1
5818;1414,5;478,6;598,2;1564;358,9;1264,9;1;200;1000;1400;256;57,3;13,5;17,7
5819;1407,7;473,2;591,5;1555,6;354,9;1259,9;1;200;1000;1400;256;52,1;13,9;17,7
5820;1401,7;468,4;585,5;1548,1;351,3;1255,4;1;200;1000;1400;256;49,5;10,4;17,7
5821;1397,5;465;581,3;1542,8;348,8;1252,2;1;200;1000;1400;256;49,5;9,7;13,2
5822;1393,5;461,8;577,2;1537,8;346,3;1249,2;1;200;1000;1400;256;39,1;11,6;17,7
5823;1389,6;458,7;573,4;1533;344;1246,3;1;200;1000;1400;256;46,9;11,6;17,7
5824;1386,9;456,6;570,7;1529,6;342,4;1244,3;1;200;1000;1400;256;52,1;20,5;26,5
5825;1375,2;447,2;559;1515;335,4;1235,5;1;200;1000;1400;256;91,1;19,0;22,1
5826;1366,2;439,9;549,9;1503,6;329,9;1228,7;1;200;1000;1400;256;62,5;16,6;22,1
5827;1363,5;437,8;547,2;1500,3;328,3;1226,7;1;200;1000;1400;256;70,3;15,9;22,1
5828;1360,9;435,7;544,7;1497,1;326,8;1224,8;1;200;1000;1400;256;70,3;12,8;13,2
5829;1357;432,6;540,7;1492,2;324,4;1221,8;1;200;1000;1400;256;62,5;12,0;17,7
5830;1313,4;397,7;497,1;1437,6;298,3;1189,1;1;200;1000;1400;256;41,7;10,8;13,2
5831;1204,2;310,4;387,9;1301,2;232,8;1107,2;1;200;1000;1400;256;31,3;8,9;13,2
5832;1164,5;278,6;348,2;1251,5;208,9;1077,4;1;200;1000;1400;256;28,6;8,9;17,7
5833;1141,2;260;325;1222,4;195;1060;1;200;1000;1400;256;28,6;7,7;8,8
5834;1156,7;272,4;340,5;1241,8;204,3;1071,6;1;200;1000;1400;256;26,0;7,7;13,2
5835;1170,7;283,6;354,4;1259,3;212,7;1082,1;1;200;1000;1400;256;28,6;7,7;13,2
5836;1209,1;314,3;392,8;1307,3;235,7;1110,9;1;200;1000;1400;256;28,6;8,9;8,8
