Date (CEST),HOB_Output_Backup[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Area_Exchange[Dim 1][MW],HOB_Fuel_Input_A1[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Thermal_Output_A1[Dim 1][MW]
04-10-2017 11:00:00,0.0,0.0,1.75,362.92,0.0,0.0,0.0,740.08,0.0,0.0,145.17,40.0,0.0,0.0,0.0,0.0,4.89,0.0,4.89,362.92
04-10-2017 12:00:00,0.0,0.0,1.75,347.29,0.0,0.0,0.0,708.21,0.0,0.0,138.92,40.0,0.0,0.0,0.0,0.0,4.89,0.0,4.89,347.29
04-10-2017 13:00:00,0.0,0.0,0.09,323.85,0.0,0.0,0.0,660.42,0.0,0.0,129.54,40.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,323.85
04-10-2017 14:00:00,0.0,0.0,0.0,288.98,0.0,0.0,0.0,589.3,0.0,0.0,115.59,36.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.98
04-10-2017 15:00:00,0.0,0.0,0.0,309.04,0.0,0.0,0.0,630.21,0.0,0.0,123.62,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.04
04-10-2017 16:00:00,0.0,0.0,1.33,295.21,0.0,0.0,0.0,602.0,0.0,0.0,118.08,40.0,0.0,0.0,0.0,0.0,3.73,0.0,3.73,295.21
04-10-2017 17:00:00,0.0,0.0,2.02,290.0,0.0,0.0,0.0,591.38,0.0,0.0,116.0,40.0,0.0,0.0,0.0,0.0,5.66,0.0,5.66,290.0
04-10-2017 18:00:00,0.0,0.0,7.14,362.92,0.0,0.0,0.0,740.08,0.0,0.0,145.17,40.0,0.0,0.37,0.22,0.0,20.37,0.75,20.0,362.92
04-10-2017 19:00:00,0.0,0.0,7.14,342.08,0.0,0.0,0.0,697.59,0.0,0.0,136.83,40.0,0.0,0.75,0.45,0.0,20.75,1.55,20.0,342.08
04-10-2017 20:00:00,0.0,0.0,6.58,352.5,0.0,0.0,0.0,718.84,0.0,0.0,141.0,40.0,0.0,0.0,0.0,0.0,18.43,0.0,18.43,352.5
04-10-2017 21:00:00,0.0,0.0,7.14,336.88,0.0,0.0,0.0,686.97,0.0,0.0,134.75,40.0,0.0,1.53,0.92,0.0,21.53,3.14,20.0,336.88
04-10-2017 22:00:00,0.0,0.0,3.82,196.25,0.0,0.0,0.0,400.2,0.0,0.0,78.5,40.0,0.0,0.0,0.0,0.0,10.69,0.0,10.69,196.25
04-10-2017 23:00:00,0.0,0.0,1.19,170.21,0.0,0.0,0.0,347.1,0.0,0.0,68.08,40.0,0.0,0.0,0.0,0.0,3.34,0.0,3.34,170.21
05-10-2017 00:00:00,0.0,0.0,0.0,162.25,0.0,0.0,0.0,330.87,0.0,0.0,64.9,39.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.25
05-10-2017 01:00:00,0.0,0.0,0.0,152.51,0.0,0.0,0.0,311.0,0.0,0.0,61.0,37.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.51
05-10-2017 02:00:00,0.0,0.0,0.0,150.18,0.0,0.0,0.0,306.26,0.0,0.0,60.07,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.18
05-10-2017 03:00:00,0.0,0.0,0.0,137.73,0.0,0.0,0.0,280.86,0.0,0.0,55.09,30.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.73
05-10-2017 04:00:00,0.0,0.0,0.0,131.08,0.0,0.0,0.0,267.3,0.0,0.0,52.43,32.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.08
05-10-2017 05:00:00,0.0,0.0,0.0,323.01,0.0,0.0,0.0,658.7,0.0,0.0,129.2,31.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.01
05-10-2017 06:00:00,0.0,0.0,2.16,323.85,0.0,0.0,0.0,660.42,0.0,0.0,129.54,40.0,0.0,0.0,0.0,0.0,6.05,0.0,6.05,323.85
05-10-2017 07:00:00,0.0,0.0,2.57,297.81,0.0,0.0,0.0,607.31,0.0,0.0,119.13,40.0,0.0,0.0,0.0,0.0,7.21,0.0,7.21,297.81
05-10-2017 08:00:00,0.0,0.0,0.0,276.45,0.0,0.0,0.0,563.75,0.0,0.0,110.58,39.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.45
05-10-2017 09:00:00,0.0,0.0,0.0,235.42,0.0,0.0,0.0,480.08,0.0,0.0,94.17,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.42
05-10-2017 10:00:00,0.0,0.0,0.0,216.14,0.0,0.0,0.0,440.75,0.0,0.0,86.45,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.14
05-10-2017 11:00:00,0.0,0.0,0.0,203.08,0.0,0.0,0.0,414.14,0.0,0.0,81.23,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.08
05-10-2017 12:00:00,0.0,0.0,0.0,172.99,0.0,0.0,0.0,352.78,0.0,0.0,69.2,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.99
05-10-2017 13:00:00,0.0,0.0,0.0,166.24,0.0,0.0,0.0,339.0,0.0,0.0,66.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.24
05-10-2017 14:00:00,0.0,0.0,0.0,141.25,0.0,0.0,0.0,288.05,0.0,0.0,56.5,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.25
05-10-2017 15:00:00,0.0,0.0,0.0,118.38,0.0,0.0,0.0,241.41,0.0,0.0,47.35,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.38
05-10-2017 16:00:00,0.0,0.0,0.0,121.37,0.0,0.0,0.0,247.51,0.0,0.0,48.55,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.37
05-10-2017 17:00:00,0.0,0.0,0.0,145.4,0.0,0.0,0.0,296.52,0.0,0.0,58.16,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.4
05-10-2017 18:00:00,0.0,0.0,0.0,155.67,0.0,0.0,0.0,317.46,0.0,0.0,62.27,33.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.67
05-10-2017 19:00:00,0.0,0.0,0.23,172.81,0.0,0.0,0.0,352.41,0.0,0.0,69.13,40.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,172.81
05-10-2017 20:00:00,0.0,0.0,1.75,211.88,0.0,0.0,0.0,432.07,0.0,0.0,84.75,40.0,0.0,0.0,0.0,0.0,4.89,0.0,4.89,211.88
05-10-2017 21:00:00,0.0,0.0,0.09,198.85,0.0,0.0,0.0,405.51,0.0,0.0,79.54,40.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,198.85
05-10-2017 22:00:00,0.0,0.0,0.0,81.7,0.0,0.0,0.0,166.61,0.0,0.0,32.68,34.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7
05-10-2017 23:00:00,0.0,0.0,0.0,82.58,0.0,0.0,0.0,168.4,0.0,0.0,33.03,38.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.58
06-10-2017 00:00:00,0.0,0.0,0.0,77.76,0.0,0.0,0.0,158.57,0.0,0.0,31.1,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76
