Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],HOB_Fuel_Input_A3[Dim 1][MW],HOB_Load_Output_A3[Dim 1][MW],Area_Exchange[Dim 1][MW],Area_Exchange_1_3[Dim 1][MW],Area_Exchange_2_3[Dim 1][MW]
06-12-2017 15:00:00,0.00,0.00,0.00,0.00,516.20,0.00,160.00,400.00,815.70,400.00,0.00,46.48,116.20,236.94,116.20,0.00,0.00,5.71,20.00,0.00,21.35,35.58,73.15,35.58,55.58,0.00,0.00,40.00,30.89,0.00
06-12-2017 16:00:00,0.00,0.00,0.00,0.00,522.42,0.00,160.00,400.00,815.70,400.00,0.00,48.97,122.42,249.63,122.42,0.00,0.00,5.71,20.00,0.00,23.44,39.06,80.31,39.06,59.06,0.00,0.00,40.00,39.71,0.00
06-12-2017 17:00:00,0.00,0.00,0.00,0.00,551.29,0.00,160.00,400.00,815.70,400.00,0.00,60.51,151.29,308.48,151.29,0.00,0.00,5.71,20.00,0.00,25.99,43.32,89.07,43.32,63.32,0.00,0.00,40.00,52.95,0.00
06-12-2017 18:00:00,0.00,0.00,0.00,0.00,585.94,0.00,160.00,400.00,815.70,400.00,0.00,74.37,185.94,379.13,185.94,0.00,0.00,5.71,20.00,0.00,25.06,41.77,85.88,41.77,61.77,0.00,0.00,40.00,48.54,0.00
06-12-2017 19:00:00,0.00,0.00,0.00,0.00,620.80,0.00,160.00,400.00,815.70,400.00,0.00,88.32,220.80,450.23,220.80,0.00,0.00,5.71,20.00,0.00,28.78,47.96,98.61,47.96,67.96,0.00,0.00,40.00,57.36,0.00
06-12-2017 20:00:00,0.00,0.00,0.00,0.00,571.32,0.00,160.00,400.00,815.70,400.00,0.00,68.53,171.32,349.34,171.32,0.00,0.00,5.71,20.00,44.48,0.00,44.48,61.79,0.00,64.48,0.00,0.00,40.00,57.36,0.00
06-12-2017 21:00:00,0.00,0.00,0.00,0.00,577.91,0.00,160.00,400.00,815.70,400.00,0.00,71.16,177.91,362.76,177.91,0.00,0.00,5.71,20.00,39.84,0.00,39.84,55.34,0.00,59.84,0.00,0.00,40.00,35.30,0.00
06-12-2017 22:00:00,0.00,0.00,0.00,0.00,459.71,0.00,160.00,400.00,815.70,400.00,0.00,23.88,59.71,121.74,59.71,0.00,0.00,5.71,20.00,26.29,0.00,26.29,36.53,0.00,46.29,0.00,0.00,40.00,26.48,0.00
06-12-2017 23:00:00,0.00,0.00,0.00,0.00,404.00,0.00,160.00,400.00,815.70,400.00,0.00,1.60,4.00,8.17,4.00,0.00,0.00,5.71,20.00,22.42,0.00,22.42,31.15,0.00,42.42,0.00,0.00,40.00,17.65,0.00
07-12-2017 00:00:00,0.00,0.00,0.00,0.00,401.40,0.00,160.00,400.00,815.70,400.00,0.00,0.56,1.40,2.86,1.40,0.00,0.00,5.71,20.00,15.85,0.00,15.85,22.01,0.00,35.85,0.00,0.00,40.00,17.65,0.00
07-12-2017 01:00:00,0.00,0.00,0.00,0.00,378.76,0.00,151.50,378.76,772.38,378.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,0.00,6.02,10.04,20.64,10.04,30.04,0.00,0.00,40.00,13.24,0.00
07-12-2017 02:00:00,0.00,0.00,0.00,0.00,370.95,0.00,148.38,370.95,756.45,370.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,0.00,6.72,11.20,23.03,11.20,31.20,0.00,0.00,40.00,13.24,0.00
07-12-2017 03:00:00,0.00,0.00,0.00,0.00,372.75,0.00,149.10,372.75,760.14,372.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,0.00,8.81,14.68,30.19,14.68,34.68,0.00,0.00,40.00,17.65,0.00
07-12-2017 04:00:00,0.00,0.00,0.00,0.00,441.26,0.00,160.00,400.00,815.70,400.00,0.00,16.50,41.26,84.13,41.26,0.00,0.00,5.71,20.00,0.00,12.06,20.10,41.33,20.10,40.10,0.00,0.00,40.00,13.24,0.00
07-12-2017 05:00:00,0.00,0.00,0.00,0.00,633.17,0.00,160.00,400.00,815.70,400.00,0.00,93.27,233.17,475.45,233.17,0.00,0.00,5.71,20.00,0.00,13.69,22.81,46.90,22.81,42.81,0.00,0.00,40.00,17.65,0.00
07-12-2017 06:00:00,0.00,0.00,0.00,0.00,545.86,0.00,160.00,400.00,815.70,400.00,0.00,58.34,145.86,297.42,145.86,0.00,0.00,5.71,20.00,0.00,20.88,34.81,71.56,34.81,54.81,0.00,0.00,40.00,39.71,0.00
07-12-2017 07:00:00,0.00,0.00,0.00,0.00,578.92,0.00,160.00,400.00,815.70,400.00,0.00,71.57,178.92,364.83,178.92,0.00,0.00,5.71,20.00,52.99,0.00,52.99,73.62,0.00,72.99,0.00,0.00,40.00,44.13,0.00
07-12-2017 08:00:00,0.00,0.00,0.00,0.00,534.65,0.00,160.00,400.00,815.70,400.00,0.00,53.86,134.65,274.55,134.65,0.00,0.00,5.71,20.00,0.00,19.96,33.26,68.38,33.26,53.26,0.00,0.00,40.00,44.13,0.00
07-12-2017 09:00:00,0.00,0.00,0.00,0.00,514.61,0.00,160.00,400.00,815.70,400.00,0.00,45.84,114.61,233.70,114.61,0.00,0.00,0.00,0.00,0.00,24.06,40.10,82.45,40.10,40.10,0.00,0.00,40.00,39.71,0.00
07-12-2017 10:00:00,0.00,0.00,0.00,0.00,486.98,0.00,160.00,400.00,815.70,400.00,0.00,34.79,86.98,177.35,86.98,0.00,0.00,0.00,0.00,0.00,24.53,40.88,84.04,40.88,40.88,0.00,0.00,40.00,48.54,0.00
07-12-2017 11:00:00,0.00,0.00,0.00,0.00,477.93,0.00,160.00,400.00,815.70,400.00,0.00,31.17,77.93,158.91,77.93,0.00,0.00,5.71,20.00,0.00,9.27,15.46,31.78,15.46,35.46,0.00,0.00,40.00,26.48,0.00
07-12-2017 12:00:00,0.00,0.00,0.00,0.00,495.37,0.00,160.00,400.00,815.70,400.00,0.00,38.15,95.37,194.46,95.37,0.00,0.00,5.71,20.00,0.00,11.83,19.71,40.53,19.71,39.71,0.00,0.00,40.00,30.89,0.00
07-12-2017 13:00:00,0.00,0.00,0.00,0.00,477.14,0.00,160.00,400.00,815.70,400.00,0.00,30.86,77.14,157.29,77.14,0.00,0.00,5.71,20.00,0.00,9.04,15.07,30.99,15.07,35.07,0.00,0.00,40.00,30.89,0.00
07-12-2017 14:00:00,0.00,0.00,0.00,0.00,454.50,0.00,160.00,400.00,815.70,400.00,0.00,21.80,54.50,111.12,54.50,0.00,0.00,5.71,20.00,0.00,12.06,20.10,41.33,20.10,40.10,0.00,0.00,40.00,26.48,0.00
07-12-2017 15:00:00,0.00,0.00,0.00,0.00,466.72,0.00,160.00,400.00,815.70,400.00,0.00,26.69,66.72,136.05,66.72,0.00,0.00,5.71,20.00,0.00,13.45,22.42,46.10,22.42,42.42,0.00,0.00,40.00,30.89,0.00
07-12-2017 16:00:00,0.00,0.00,0.00,0.00,474.53,0.00,160.00,400.00,815.70,400.00,0.00,29.81,74.53,151.98,74.53,0.00,0.00,5.71,20.00,0.00,16.24,27.07,55.65,27.07,47.07,0.00,0.00,40.00,30.89,0.00
07-12-2017 17:00:00,0.00,0.00,0.00,0.00,478.15,0.00,160.00,400.00,815.70,400.00,0.00,31.26,78.15,159.36,78.15,0.00,0.00,5.71,20.00,0.00,15.78,26.29,54.06,26.29,46.29,0.00,0.00,40.00,39.71,0.00
07-12-2017 18:00:00,0.00,0.00,0.00,0.00,512.01,0.00,160.00,400.00,815.70,400.00,0.00,44.80,112.01,228.39,112.01,0.00,0.00,5.71,20.00,31.71,0.00,31.71,44.05,0.00,51.71,0.00,0.00,40.00,39.71,0.00
07-12-2017 19:00:00,0.00,0.00,0.00,0.00,487.56,0.00,160.00,400.00,815.70,400.00,0.00,35.02,87.56,178.53,87.56,0.00,0.00,5.71,20.00,27.07,0.00,27.07,37.60,0.00,47.07,0.00,0.00,40.00,30.89,0.00
07-12-2017 20:00:00,0.00,0.00,0.00,0.00,477.93,0.00,160.00,400.00,815.70,400.00,0.00,31.17,77.93,158.91,77.93,0.00,0.00,0.00,0.00,0.00,30.33,50.55,103.93,50.55,50.55,0.00,0.00,40.00,26.48,0.00
07-12-2017 21:00:00,0.00,0.00,0.00,0.00,472.73,0.00,160.00,400.00,815.70,400.00,0.00,29.09,72.73,148.29,72.73,0.00,0.00,0.00,0.00,0.00,27.78,46.29,95.18,46.29,46.29,0.00,0.00,40.00,26.48,0.00
07-12-2017 22:00:00,0.00,0.00,0.00,0.00,330.29,0.00,132.12,330.29,673.55,330.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,0.00,12.53,20.88,42.92,20.88,40.88,0.00,0.00,40.00,22.06,0.00
07-12-2017 23:00:00,0.00,0.00,0.00,0.00,358.94,0.00,143.58,358.94,731.96,358.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,0.00,11.83,19.71,40.53,19.71,39.71,0.00,0.00,40.00,22.06,0.00
08-12-2017 00:00:00,0.00,0.00,0.00,0.00,350.11,0.00,140.05,350.11,713.97,350.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,13.91,0.00,13.91,19.32,0.00,33.91,0.00,0.00,40.00,13.24,0.00
08-12-2017 01:00:00,0.00,0.00,0.00,0.00,331.09,0.00,132.44,331.09,675.17,331.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,7.33,0.00,7.33,10.19,0.00,27.33,0.00,0.00,40.00,17.65,0.00
08-12-2017 02:00:00,0.00,0.00,0.00,0.00,337.09,0.00,134.84,337.09,687.42,337.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,1.53,0.00,1.53,2.12,0.00,21.53,0.00,0.00,40.00,13.24,0.00
08-12-2017 03:00:00,0.00,0.00,0.00,0.00,325.88,0.00,130.35,325.88,664.55,325.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,18.43,0.00,0.00,0.00,0.00,0.00,18.43,0.00,0.00,40.00,17.65,0.00
08-12-2017 04:00:00,0.00,0.00,0.00,0.00,308.45,0.00,123.38,308.45,629.00,308.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,16.88,0.00,0.00,0.00,0.00,0.00,16.88,0.00,0.00,40.00,13.24,0.00
08-12-2017 05:00:00,0.00,0.00,0.00,0.00,290.22,0.00,116.09,290.22,591.83,290.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.93,17.27,0.00,0.00,0.00,0.00,0.00,17.27,0.00,0.00,40.00,13.24,0.00
08-12-2017 06:00:00,0.00,0.00,0.00,0.00,297.23,0.00,118.89,297.23,606.13,297.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.38,15.34,0.00,0.00,0.00,0.00,0.00,15.34,0.00,0.00,40.00,17.65,0.00
08-12-2017 07:00:00,0.00,0.00,0.00,0.00,294.63,0.00,117.85,294.63,600.82,294.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,18.43,0.00,0.00,0.00,0.00,0.00,18.43,0.00,0.00,40.00,17.65,0.00
08-12-2017 08:00:00,0.00,0.00,0.00,0.00,316.48,0.00,126.59,316.48,645.37,316.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,6.56,0.00,6.56,9.11,0.00,26.56,0.00,0.00,40.00,26.48,0.00
08-12-2017 09:00:00,0.00,0.00,0.00,0.00,383.61,0.00,153.44,383.61,782.27,383.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,15.46,0.00,15.46,21.47,0.00,35.46,0.00,0.00,40.00,44.13,0.00
08-12-2017 10:00:00,0.00,0.00,0.00,0.00,339.33,0.00,135.73,339.33,691.99,339.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,28.23,0.00,28.23,39.21,0.00,48.23,0.00,0.00,40.00,44.13,0.00
08-12-2017 11:00:00,0.00,0.00,0.00,0.00,389.61,0.00,155.84,389.61,794.51,389.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,33.65,0.00,33.65,46.74,0.00,53.65,0.00,0.00,40.00,39.71,0.00
08-12-2017 12:00:00,0.00,0.00,0.00,0.00,366.17,0.00,146.47,366.17,746.72,366.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,29.39,0.00,29.39,40.83,0.00,49.39,0.00,0.00,40.00,39.71,0.00
08-12-2017 13:00:00,0.00,0.00,0.00,0.00,378.40,0.00,151.36,378.40,771.65,378.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,19.71,0.00,19.71,27.39,0.00,39.71,0.00,0.00,40.00,44.13,0.00
08-12-2017 14:00:00,0.00,0.00,0.00,0.00,331.52,0.00,132.61,331.52,676.06,331.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,11.98,0.00,11.98,16.64,0.00,31.98,0.00,0.00,40.00,44.13,0.00
08-12-2017 15:00:00,0.00,0.00,0.00,0.00,361.76,0.00,144.70,361.76,737.72,361.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,15.85,0.00,15.85,22.01,0.00,35.85,0.00,0.00,40.00,35.30,0.00
08-12-2017 16:00:00,0.00,0.00,0.00,0.00,347.94,0.00,139.18,347.94,709.54,347.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,25.91,0.00,25.91,35.99,0.00,45.91,0.00,0.00,40.00,39.71,0.00
08-12-2017 17:00:00,0.00,0.00,0.00,0.00,358.36,0.00,143.34,358.36,730.79,358.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,22.04,0.00,22.04,30.61,0.00,42.04,0.00,0.00,40.00,39.71,0.00
08-12-2017 18:00:00,0.00,0.00,0.00,0.00,366.17,0.00,146.47,366.17,746.72,366.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,10.81,0.00,10.81,15.02,0.00,30.81,0.00,0.00,40.00,39.71,0.00
08-12-2017 19:00:00,0.00,0.00,0.00,0.00,333.91,0.00,133.56,333.91,680.92,333.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,15.46,0.00,15.46,21.47,0.00,35.46,0.00,0.00,40.00,30.89,0.00
08-12-2017 20:00:00,0.00,0.00,0.00,0.00,331.31,0.00,132.52,331.31,675.61,331.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,11.98,0.00,11.98,16.64,0.00,31.98,0.00,0.00,40.00,30.89,0.00
08-12-2017 21:00:00,0.00,0.00,0.00,0.00,334.71,0.00,133.88,334.71,682.55,334.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,10.04,0.00,10.04,13.95,0.00,30.04,0.00,0.00,40.00,26.48,0.00
08-12-2017 22:00:00,0.00,0.00,0.00,0.00,340.71,0.00,136.28,340.71,694.79,340.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,7.72,0.00,7.72,10.72,0.00,27.72,0.00,0.00,40.00,22.06,0.00
08-12-2017 23:00:00,0.00,0.00,0.00,0.00,320.67,0.00,128.27,320.67,653.93,320.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,20.00,6.95,0.00,6.95,9.65,0.00,26.95,0.00,0.00,40.00,17.65,0.00
09-12-2017 00:00:00,0.00,0.00,0.00,0.00,323.28,0.00,129.31,323.28,659.24,323.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,18.43,0.00,0.00,0.00,0.00,0.00,18.43,0.00,0.00,40.00,17.65,0.00
09-12-2017 01:00:00,0.00,0.00,0.00,0.00,292.82,0.00,117.13,292.82,597.14,292.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.49,19.21,0.00,0.00,0.00,0.00,0.00,19.21,0.00,0.00,40.00,13.24,0.00
09-12-2017 02:00:00,0.00,0.00,0.00,0.00,277.20,0.00,110.88,277.20,565.27,277.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.93,17.27,0.00,0.00,0.00,0.00,0.00,17.27,0.00,0.00,40.00,13.24,0.00
09-12-2017 03:00:00,0.00,0.00,0.00,0.00,289.42,0.00,115.77,289.42,590.20,289.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.04,17.66,0.00,0.00,0.00,0.00,0.00,17.66,0.00,0.00,40.00,17.65,0.00
